station,temperature_c,wind_speed_kmh,wind_gust_kmh,pressure_hpa,pressure_change_3h,visibility_m,humidity_pct,wind_chill_c,blizzard_event
Dakshin_Gangotri,-36.19174724414089,6.9105811197059515,15.646632114331492,965.7180961134758,3.7978517198405735,5729.377034389567,82.17080250492506,-36.67548792252031,0
Dakshin_Gangotri,-11.954863649582634,27.81888524166378,34.41279399179191,974.0119521466171,-1.964331100852679,20.0,71.75768211951139,-13.902185616499098,1
Bharati,-7.327227207742233,27.69395777764341,46.44453782615197,997.0437589422157,-2.200463333464641,10431.682114773019,100.0,-9.265804252177272,0
Bharati,-9.154216209536754,32.3767448454575,45.2592441430881,1024.8050308946301,1.642787611799629,10043.562892044962,86.81791870262546,-11.420588348718779,0
Bharati,-36.32829129125531,25.16886683897731,49.23965306443833,975.1046237383537,1.7094985928975452,5048.321139552298,62.94285980551587,-38.090111969983724,0
Bharati,-66.09299683434219,43.29824265731782,62.11197830069331,989.1988838960344,-0.4510349172567799,7410.389998459386,70.46863291382928,-69.12387382035443,0
Bharati,-51.50442847195082,18.483995282526422,46.322200910855294,1034.967765895863,2.7063524415806373,4698.912905542732,86.8180253443843,-52.79830814172767,0
Bharati,-3.6755953287668746,46.36012299964327,56.70475995638732,980.0947361578789,-5.147907484193548,20.0,58.970420494473885,-6.920803938741903,1
Dakshin_Gangotri,-31.01882408979736,15.415880726845648,41.091223227924104,989.3639811204657,-1.2158882380399294,14654.89543384406,92.73249122472616,-32.097935740676554,0
Dakshin_Gangotri,-36.26086927397669,33.69632454830839,69.04308351969158,955.2529700498893,3.859271304381976,8999.060873371418,71.24670044058361,-38.61961199235827,0
Dakshin_Gangotri,-0.3600955984564891,51.80891902748943,67.3463446435657,1019.1833432328393,3.8485050031446746,9762.411735655383,87.13364831986205,-3.986719930380749,0
Dakshin_Gangotri,-6.022600817675098,17.58627145172423,37.57933822113191,965.740473102287,3.344102757624208,4861.822223377672,72.05825297418727,-7.253639819295794,0
Bharati,-24.6332691712032,20.0290263248463,25.723743437861422,985.3714259036011,4.082956632561604,10503.907008015594,67.14235337871443,-26.03530101394244,0
Maitri,-29.40104636595961,47.1783290312679,71.11889429009128,984.804715742396,-1.4901622102774916,519.0855306969188,64.6877243472701,-32.70352939814836,1
Maitri,-26.98151819219688,31.22566141095635,57.516243106199354,981.7067664403027,-6.820792333070628,5018.051662598722,100.0,-29.167314490963825,0
Bharati,-21.59255802418801,10.290260042621346,20.34572820195524,971.3137264419316,-1.0351455662397329,8959.250229862388,70.57322992717839,-22.312876227171504,0
Dakshin_Gangotri,-0.9992907802058788,31.85213984035075,52.71373555109913,984.8265249001322,2.5439829238419276,3492.771305283604,100.0,-3.228940569030431,0
Maitri,-18.6629886364416,39.62673628315349,57.431463671599545,1015.146949504206,3.197746956663245,9642.849200917595,77.27751214825625,-21.436860176262343,0
Maitri,-14.10956450441288,48.16088031835218,67.06873322111069,1025.6186795182596,-2.1050859670830344,7215.009900126862,62.23815624832009,-17.480826126697533,0
Bharati,-7.4609483639474306,33.28472580417999,56.404923211832724,976.4971425215145,-3.8720630803682923,6838.46953175824,51.220989281942806,-9.790879170240029,0
Maitri,-42.545140015366286,36.99074643220951,57.17974152220433,971.0107342197747,-3.4740374460679266,3119.7322636744916,93.49174736285869,-45.13449226562095,0
Bharati,-13.677071612889357,62.5023750105292,76.11249674880077,963.824711451452,-2.1746749286864255,7617.505298208702,72.09403951912951,-18.052237863626402,0
Bharati,-29.41853131992417,44.861046923896005,68.19401047819738,1033.7227121274464,-7.58855808753519,13730.183794350232,87.3402577513655,-32.558804604596894,0
Dakshin_Gangotri,-62.74142793659149,11.50790795911468,37.626468854360816,982.5766979659364,-2.1085832288327757,6701.14562079441,100.0,-63.54698149372952,0
Dakshin_Gangotri,-56.92254312978718,24.677992086103625,34.13604774590365,1002.3008513914104,0.19150688235848462,8223.862036770934,85.03253921734299,-58.65000257581443,0
Bharati,-40.27176417278028,26.400585102994853,41.382593832529096,993.9332128255833,-0.39153728467022564,8814.089439413654,80.05948435965871,-42.11980512998992,0
Dakshin_Gangotri,-17.03165157111128,50.74712326134775,50.74712326134775,1024.1680339736542,-1.3210823788404282,1422.3413081517274,93.39458560837762,-20.58395019940562,1
Maitri,-23.293006519895552,53.657638454217036,74.49361892952916,975.0459944383513,-2.757040074247472,5469.697963941535,87.06173269183947,-27.049041211690746,0
Bharati,-22.23449939236504,32.93535781387296,60.16653357651567,957.8586338194747,-2.2912286671439537,5347.907283854626,56.05885921064703,-24.53997443933615,0
Maitri,4.26415224030038,30.458465062643835,42.885512787751225,1017.189035033741,-2.2204986763808106,20.0,94.98977118459945,2.132059685915311,1
Bharati,-44.036344222897185,24.264926324194274,40.599287902541214,998.0661288928293,2.8219206594160404,9155.889568239938,74.31064486982147,-45.734889065590785,0
Bharati,-25.411500312755855,49.775673922803115,62.57371657336371,989.1256620464251,-0.003715741237991786,2272.7054566419833,98.12034375340494,-28.895797487352073,1
Dakshin_Gangotri,-20.433467157792766,18.167308067641763,29.328345828883123,1010.7038525282787,12.667362706706285,8718.532489849911,82.60569305174111,-21.705178722527688,0
Bharati,-36.044096748075034,22.296920226151233,39.618633094617195,990.2666097109653,-1.3293474109873251,2967.890213291611,92.87325863336868,-37.604881163905624,0
Maitri,-24.575098823755887,49.69688823474684,56.854462844469,1011.3980138127943,1.751492595688888,14168.452555973116,71.6308001850649,-28.053881000188166,0
Bharati,-48.99924001126517,49.392248218970536,62.03947885453621,984.9318379101801,-1.2401351364045412,4885.772695331336,52.24040255862141,-52.456697386593106,1
Bharati,-3.851406740874584,81.3453934500344,87.2998841689756,998.0389764940377,-1.3373402794989824,13684.644326491572,83.45569366900398,-9.545584282376991,0
Maitri,-35.224218287956504,27.873561570385537,48.764327428882304,990.5278265088897,6.249486271471921,5309.159206580211,89.65277864388663,-37.17536759788349,0
Maitri,5.471002471677544,24.465829862413806,41.85821106509083,973.4943252993954,3.990193500459954,5786.120556624542,66.64601818804327,3.7583943813085776,0
Dakshin_Gangotri,-25.487114858761824,25.800944253094492,36.48856507924525,975.8921911332501,-7.018759243700077,12266.362366037258,71.95042052778446,-27.293180956478437,0
Dakshin_Gangotri,-9.579196519012253,11.077441836464782,26.448229292688737,972.1427556937963,-4.090103953763362,2329.729738648277,41.78472585858791,-10.354617447564788,0
Dakshin_Gangotri,-25.799543034867316,7.695408797808191,20.488156240044706,985.3097419063266,-0.5449664271593242,6199.828944337111,72.67054174193655,-26.33822165071389,0
Bharati,-25.461157483907947,33.22541384913325,59.664365554859586,970.8839518720298,-2.0684510274092713,8158.147059213729,56.243216658211665,-27.786936453347273,0
Bharati,-33.760439998330114,23.4760885155053,34.06596536207101,988.717991282077,-6.033308461849031,7615.155907904884,82.75835122128662,-35.40376619441548,0
Bharati,-23.213141059505837,18.887148680926558,40.237598335245394,988.0380313334531,0.4632199372492449,6172.091320177064,80.02384052739417,-24.535241467170696,0
Bharati,-20.23001958378929,30.23217707848231,38.180104225399376,984.1030826714604,-7.512500551172023,5622.697964137439,75.2280052881817,-22.346271979283053,1
Maitri,-36.7638776337277,33.62824230283075,56.77062630662975,984.4503733947445,0.5070110455360053,9385.769893700222,94.83974044218802,-39.11785459492585,0
Maitri,-26.875666237898262,26.860149436134577,52.23320543617066,968.6768315510939,2.919906653409876,6707.146564224883,78.61447160418317,-28.75587669842768,0
Dakshin_Gangotri,-34.15148299085671,27.230298280618378,53.0753612065638,974.3604726431255,3.4909435438441547,9865.514162302774,77.90181208877227,-36.057603870499996,0
Dakshin_Gangotri,9.494961044222578,23.326878224471855,53.03704713585883,946.5878234797437,-0.5772562778220846,7567.578849049136,79.82432863988527,7.8620795685095475,0
Bharati,-26.34596154867428,41.144958837552664,59.069408838342916,977.6026130739587,6.043263010655032,8600.820247787055,66.2578406417739,-29.226108667302967,0
Maitri,-1.8215177245516116,21.46485608158895,48.844323098221366,960.2837753975771,1.326504185774869,10534.252374187985,89.87075511880356,-3.324057650262838,0
Bharati,-27.934334962115326,16.684266257385328,47.926065780589575,981.9970486156626,3.3833011799737407,4759.672537909294,61.254550911178285,-29.102233600132298,0
Dakshin_Gangotri,-21.11068537697638,22.79778469730342,26.577261058458383,965.7102175517308,-2.94505492052326,10425.797458792622,81.34131017268835,-22.70653030578762,0
Bharati,-44.82046107467904,32.45548631861376,41.423104900981734,938.9865440310227,6.086539187345132,5372.7410567149245,93.28023316804486,-47.092345116982,0
Bharati,-31.70608887801797,42.40646490871269,42.449457813541486,1025.0488595933696,-0.01183071404518567,397.3567903782123,59.60288980328623,-34.67454142162786,1
Dakshin_Gangotri,-21.8419799381613,68.65748721462225,94.26892846186996,975.3714125330864,6.307084307350908,4683.210181448588,54.86420764734304,-26.648004043184855,0
Dakshin_Gangotri,-1.209942535602,30.31022736014708,30.31022736014708,1008.941157233674,5.432613149144128,3109.190494614867,59.33807816261159,-3.3316584508122955,0
Dakshin_Gangotri,-21.670258334855934,59.90706689236344,59.90706689236344,969.4602060286263,1.0305520340196743,7501.338540431973,100.0,-25.863753017321372,0
Maitri,-4.244194582105013,20.481025512422452,24.507098703470845,1013.962328486165,1.6227477244051693,4856.887629750824,65.86039370571606,-5.677866367974585,0
Dakshin_Gangotri,-15.389063346956197,18.521777698565334,18.521777698565334,956.966042731635,-0.7197450517167134,6511.488286061829,56.993126912812656,-16.68558778585577,0
Bharati,-0.5889799080297138,36.140565717525924,53.86214601578024,983.520631517111,-3.276731471088294,10056.873718771383,80.4953318257567,-3.118819508256528,0
Dakshin_Gangotri,-25.885633259575833,38.88264958106945,43.03722312720977,958.1542116070492,2.3807927522219656,11943.095852745897,34.142838059541724,-28.607418730250693,0
Bharati,10.85334065977706,31.90121036861022,31.90121036861022,1032.0148637725572,2.1761684809108,7170.805435543203,60.68114177216174,8.620255933974345,0
Dakshin_Gangotri,-32.280943043711844,98.65511584906736,113.23638264801565,975.0147705052304,-6.4746902266787725,10342.599610389208,96.21112409405549,-39.18680115314656,0
Maitri,-36.49692751296504,21.11296837310915,36.284088657579616,996.5690510591154,-0.3311163942382833,5291.422021538256,60.66948345864744,-37.97483529908268,0
Dakshin_Gangotri,-43.15079274533551,54.21907457153715,54.21907457153715,989.0115485263768,3.472057445634442,20.0,71.08813552624586,-46.94612796534311,1
Bharati,9.965370073371055,18.804027739140988,26.66701600443575,979.4896874642938,5.862948377469807,1282.7101389141453,79.41177682281153,8.649088131631187,0
Bharati,-12.708286410731537,40.45439940771641,54.70801188798642,990.3543972916605,2.901266024737835,5217.164371191481,79.42009054125393,-15.540094369271685,0
Maitri,-30.011811000704625,29.636928183509045,41.068695448810175,1007.183458773305,-6.069066921478803,9182.376390212361,67.01218827615779,-32.08639597355026,0
Maitri,-6.264659546897576,33.03338039593129,44.73854812540391,993.3641186219788,-4.217777909402372,5228.515255472646,83.19575344814464,-8.576996174612766,0
Dakshin_Gangotri,-14.684617223233271,36.33535423921848,63.1282240265796,983.2490974655785,-1.3839883796002863,10743.519829843244,96.69336320024308,-17.228092019978565,0
Bharati,4.491912070633855,30.20605803784749,66.67150596108323,990.386458759567,5.59524773740065,13326.592826905997,59.07531082702151,2.377488007984531,0
Bharati,-48.21749249109867,27.17800812873362,39.0450232689156,1018.3007737106557,-2.4283052540862706,2446.90082424348,67.73344407758587,-50.11995306011002,0
Bharati,-28.980401624713817,9.59465350930804,11.3758381835105,971.6637925384196,4.2343996749058315,14499.442885734023,73.42275433719284,-29.65202737036538,0
Dakshin_Gangotri,-31.937820759142383,45.7686834196875,58.42285243354935,942.9222619070362,-2.4925303904227194,20.0,85.49785619646424,-35.141628598520505,1
Bharati,-54.60524014612902,13.907183008770653,30.850114042965878,958.0699805870946,2.1304712972073534,13395.33744050531,75.49672014837216,-55.578742956742964,0
Maitri,-9.095091928304589,23.628595639016435,38.09581019131801,959.5575298445552,-3.7601139406119914,5865.903226141015,73.0925169356606,-10.749093623035739,0
Dakshin_Gangotri,-29.055948337050374,34.26705647511049,55.373967657354434,962.3744072725336,-0.7752535681232885,5068.624825657892,51.759457497976655,-31.454642290308108,0
Bharati,-13.905531925201567,15.43116692705086,52.550259429013,963.06186036968,-4.526446085301996,5967.9227188746,58.00414394637557,-14.985713610095127,0
Bharati,10.396579014944173,27.16223082045807,27.16223082045807,979.5280084970194,5.772398097125824,2800.122061404738,77.8901566259415,8.495222857512108,0
Dakshin_Gangotri,-30.298655377414125,43.16878600291066,53.09798933257262,984.948358577876,-2.779409307688566,12006.222000565802,67.2924088954412,-33.32047039761787,0
Dakshin_Gangotri,-31.317294739857328,23.334446271655292,53.74587804527036,984.7334345091773,-6.188585865709555,3231.985197485122,69.86856483923258,-32.950705978873195,1
Maitri,-23.22003745414006,27.40259034160376,37.18213473894541,965.3944417294962,-6.505267884665911,3741.9540185446886,74.07189604451989,-25.13821877805232,1
Bharati,-10.191289705248856,17.231953780723096,40.12688883646733,999.8780013558961,-0.3417312333299633,482.9954479267635,100.0,-11.397526469899473,1
Bharati,-33.50069537965225,24.839064452150698,46.148071425627286,990.6891164355707,-1.8322725924440748,3077.3461770527133,67.5377850130119,-35.2394298913028,0
Dakshin_Gangotri,-34.46442395698196,14.136104150863689,41.50490271900171,1011.6261727491495,2.5948948286610274,3199.0199182999486,95.80427819141431,-35.45395124754242,0
Maitri,-9.142160946379512,32.21548012073147,66.34887756232676,996.9352208089343,-0.9404657052501568,2930.547640045086,94.70750173695886,-11.397244554830715,0
Maitri,-19.320410142429466,12.234468514219833,30.56519558522507,973.0093648282245,4.663864843874268,5297.179208510294,87.05640377695804,-20.176822938424856,0
Bharati,-55.67092394507231,20.68039168466006,20.68039168466006,1006.1097660726499,-1.541664752583733,1540.998954460436,62.288359141102234,-57.11855136299852,0
Bharati,-43.38087699203662,29.77163778184993,37.767566019208736,985.4717217262571,4.105927830819194,12378.078759758755,77.0577120966471,-45.46489163676611,0
Bharati,-2.481462042591847,26.211225674633283,63.07175434056943,995.959572377611,-3.8102280357856353,5388.797445798462,69.14264336478657,-4.316247839816176,0
Dakshin_Gangotri,-18.971075753817814,35.24058013163602,36.098602037786286,994.4085946939467,-6.013332984764035,7496.136726877943,100.0,-21.437916363032336,0
Maitri,-36.43293896555873,27.449444611096794,47.41751030300253,977.5136033344052,-3.2933535730085666,9447.165012359255,81.15979959339595,-38.35440008833551,0
Dakshin_Gangotri,-27.556144858524732,9.571792612613912,9.571792612613912,982.0654076086121,-4.514971057089449,14099.749885593541,71.80227869970533,-28.226170341407705,0
Maitri,-24.80144990797495,15.28144731329639,16.769175494401296,977.372507358916,-4.962524353323141,9639.531869739254,100.0,-25.871151219905695,0
Maitri,-13.963999595797544,29.03713850112085,52.90651131511998,962.9410742351694,1.6546087147062005,5008.676083915897,69.71244421855877,-15.996599290876002,0
Dakshin_Gangotri,-45.373950922881846,48.89865388708942,64.25826309038698,937.1061044408867,-1.0572664082733028,1709.053262954213,83.2741315397503,-48.7968566949781,1
Bharati,-37.61423708005687,44.5861877597268,55.82176950584401,966.1238889446597,0.567101703777719,7352.378546538487,85.53619096633145,-40.73527022323774,0
Maitri,-20.90566367704917,97.31509893851016,104.17153869496103,983.9833131293277,2.1101976028668097,10249.186452156237,80.21068820014398,-27.71772060274488,0
Dakshin_Gangotri,-26.497518707431755,21.968721567986737,21.968721567986737,1001.7116975844745,-6.742786863449104,6567.727026953105,73.40390427536364,-28.035329217190828,0
Maitri,-16.422112260449353,42.44104309045483,64.37510195272121,995.9197997689661,2.2797218697150403,6260.864376943378,87.56282194994968,-19.39298527678119,0
Bharati,-43.442610960393964,40.94223091404103,53.11075721746532,974.4077381002353,-4.820819346196354,6853.938388281619,65.55078100015605,-46.308567124376836,0
Maitri,-19.643069855930182,61.03635517214495,61.03635517214495,966.3964673235942,-2.307280033829537,20.0,91.70543594405991,-23.91561471798033,1
Maitri,-8.626245709337919,52.85756852929407,68.15945992439691,976.4025161741423,-7.568502355350392,6585.874189495455,70.77878676380152,-12.326275506388503,0
Dakshin_Gangotri,-17.69772179276075,33.4418166700492,54.25429682415048,960.499870728431,2.618320400232221,8929.100038565111,95.06692756486058,-20.038648959664194,0
Dakshin_Gangotri,-22.91332390357612,38.99938097459931,51.99264407334558,937.6946074530019,-6.756251869142201,5817.267696849763,90.69427697068608,-25.643280571798073,0
Bharati,-26.438254038489564,35.30565732322489,51.46558415634911,949.0971075005051,-4.800435330474552,10494.039208089705,83.2397562256452,-28.909650051115307,0
Maitri,-37.52276729157253,28.469258849955988,43.850527004830404,1007.4948271632297,-4.510324810655292,10627.544424871074,73.64699588411271,-39.51561541106945,0
Maitri,-26.079978886596827,37.5939270436988,45.52597895741704,1017.1456981087698,-0.5150400129194578,3984.405608601557,91.54010721431676,-28.71155377965574,0
Dakshin_Gangotri,-6.10441220679391,31.6993575232751,47.241953656273424,995.0788194786279,-0.6370769455627282,7767.157297111046,83.56641816464479,-8.323367233423166,0
Bharati,-26.785427599001878,31.01236974745695,53.36453906069637,978.8369474949976,3.2475922059203577,6171.025472310561,26.75202569209111,-28.956293481323865,0
Bharati,-38.34705984022615,62.46316048699014,87.80959722024596,952.1403925469992,-0.41827796190908656,20.0,62.73431394278738,-42.71948107431546,1
Bharati,-32.383706331480795,33.77304769232565,56.68034107821908,976.7773594895026,3.8630816052120687,5251.253342144594,77.5310877584731,-34.74781966994359,0
Bharati,-21.987245540861046,30.314415512883702,38.56343520052457,992.2367849534743,1.5172975994809563,1876.3965080430498,79.19589888084381,-24.109254626762905,0
Dakshin_Gangotri,-30.602709957712705,26.628006644455184,47.990132160153024,996.5976254498797,-3.781917227548863,6535.958109150986,85.6073630406245,-32.46667042282457,0
Maitri,-17.72045075405289,25.43086187751933,45.08552615088478,993.7762200163,-2.668777886790775,8731.002268918586,98.23269898429456,-19.500611085479242,0
Maitri,-17.157343588764544,15.02300591677658,22.925917992324628,1004.1913613538253,6.042333540156251,5129.5267392377555,83.79981312520445,-18.208954002938903,0
Maitri,-11.665252293930276,28.483919413584506,38.84079203819014,1018.8590452842243,4.909722741673415,2399.8614256724454,43.73483499751063,-13.659126652881191,0
Bharati,-3.6466079160245073,50.1481040637422,71.9450350902176,971.8995529651977,3.296314484859958,6935.865066825067,77.96468740746077,-7.156975200486461,0
Bharati,-10.062119134414589,21.623701461141014,50.39278298920544,1036.106240962062,3.821956830990811,15774.821784556583,93.23705413495362,-11.57577823669446,0
Maitri,-39.013585962219395,75.95818073447748,75.95818073447748,939.6012490326516,1.8605020415253755,20.0,76.67381859363456,-44.33065861363282,1
Bharati,-38.553016698644086,7.156946041498637,38.55755842519159,964.433771088896,1.340426697616347,6931.220334224174,78.05172858647823,-39.05400292154899,0
Maitri,-26.136572146897365,36.87986483745836,63.52146159654008,984.0000050682951,0.19885946960398868,3824.8621979972127,67.58625167487622,-28.71816268551945,1
Bharati,-31.76763035859122,32.3072882711256,49.29847327278593,990.9805184523683,6.795396932475423,4295.6716260510275,89.23833905645522,-34.02914053757001,0
Dakshin_Gangotri,-42.074900904414136,61.907561601531434,74.50039536795146,976.3672869254682,-1.8586337989216728,5581.239415916191,69.70235120917224,-46.40843021652134,0
Dakshin_Gangotri,-31.625376912594913,20.362140284472943,39.266474776664374,970.0846812050671,0.9612001014424145,4623.773488828175,83.8928467663152,-33.05072673250802,0
Dakshin_Gangotri,-32.11769400428558,14.02779267602735,22.622139069437647,1024.0517082800993,-6.833081709434558,8407.215553094611,81.4281649492522,-33.0996394916075,0
Maitri,-35.07771609641809,25.90533086743364,39.12838066796694,969.1295484781039,-5.722868559199275,5032.839095295479,75.81330382382215,-36.89108925713844,0
Bharati,-29.736842292325086,23.78086168754793,24.030592173158137,959.6125208153912,7.260648941203609,20.0,82.26140569105078,-31.40150261045344,1
Maitri,-7.323237245225034,10.986017328127915,10.986017328127915,1013.816513057644,2.467121056472364,11118.677317847687,78.02508740705176,-8.092258458193989,0
Dakshin_Gangotri,-22.01142938126141,30.460001352947618,68.78306770000646,996.983053823192,-0.8507940419666205,10517.114022997923,94.15965970368592,-24.143629475967746,0
Dakshin_Gangotri,12.077136140832039,22.739347945112378,38.37010012919526,1001.8943444349541,0.3132983486081348,3572.9692699463317,85.15079188140199,10.485381784674173,0
Maitri,-22.44237720970526,56.2072484471081,73.24413865713177,983.9174247515107,-5.432488520095528,6199.087739987048,90.59583759861928,-26.376884601002825,0
Maitri,-29.350986609058776,30.716406397338734,45.40907846622999,952.4802661834419,-1.7124799866168567,10870.356309134946,63.54127385441392,-31.501135056872485,0
Maitri,-24.938006760177007,18.978105106497424,25.70036491168851,981.6923942966517,-5.832547115624284,10132.655386123191,62.600714297630795,-26.266474117631827,0
Maitri,-21.152620323346902,28.755126295287035,40.68450519765436,949.7262481057764,-1.181221783101803,11429.47677871384,75.94069039751857,-23.165479164016993,0
Bharati,-18.471190642434046,31.990990190866707,47.90287713055021,984.8461413118947,2.721282084135372,7497.910020353799,86.24185601053613,-20.710559955794714,0
Maitri,6.150669887885357,38.68469076847498,51.71830799295533,993.0680586756082,1.8132041323516244,9078.134264098599,82.97205424620425,3.4427415340921086,0
Dakshin_Gangotri,-37.67980697466353,29.486333250232978,36.964305973288184,1001.5083937516576,6.356477680841654,11635.073167266102,63.730986417027225,-39.74385030217984,0
Dakshin_Gangotri,-12.114309127333966,74.0549936847471,93.84988161698755,978.1522380039819,1.1789335438331625,4626.857106640778,86.70843265393512,-17.298158685266262,0
Maitri,-21.88374103578814,14.74428267842821,31.627929597109645,994.9617928877183,-9.913929713088622,7762.486724066801,65.58239750421848,-22.915840823278117,0
Dakshin_Gangotri,-48.566466138559264,22.537121644081157,41.46619936151809,961.9230891932706,7.80266807269339,20.0,85.10776188097532,-50.144064653644946,1
Dakshin_Gangotri,-13.439518268578551,19.022803251302694,41.07325137150105,999.3326291493547,-3.3627734529976867,20.0,79.29830232263171,-14.771114496169739,1
Maitri,-5.985646587941428,24.365916007120795,37.66067688413811,993.4915587215984,0.648413079771206,7999.933862126998,71.62318248251088,-7.691260708439883,0
Dakshin_Gangotri,-37.857646056661444,33.970033621467884,47.2811542186531,963.9948480542689,0.40731285300715536,8610.651481349014,66.96033522961527,-40.2355484101642,0
Bharati,-25.13400801837956,32.77395483546181,62.59848045798236,990.6072528715339,0.9635948646302884,4450.861288097016,76.99770833741886,-27.428184856861886,0
Maitri,-50.880313930115555,38.21549611379219,43.77534402470099,1001.7944242012119,0.19223522778581778,3574.348253377798,76.24571125996432,-53.55539865808101,0
Maitri,-43.88209689526505,30.621530441154597,30.621530441154597,981.572918483633,0.2627052790823494,4577.729051644315,59.30153704818048,-46.02560402614587,0
Dakshin_Gangotri,-9.279556335741212,31.563320562155475,52.11870758273028,963.5497474221881,-5.286548725424178,6767.477706757712,84.03110221440016,-11.488988775092096,1
Maitri,-31.996247590111516,30.937799766259314,39.64429881751662,983.5551161013182,10.347931007417435,20.0,92.35026093761293,-34.161893573749666,1
Bharati,-41.63204462407059,23.156845854872007,27.38333628193752,991.04901493768,2.6057452254735267,7862.475022022849,87.90865497707135,-43.25302383391163,0
Maitri,-21.558094533123555,22.248347719463556,46.10072789038776,963.3996109876846,0.20752291718012786,6129.632879296949,79.72552620231795,-23.115478873486005,0
Dakshin_Gangotri,-32.836186471465346,18.81356604532117,32.36588220772959,959.8471212234396,7.367467639201871,6989.716914960668,68.25095346933198,-34.15313609463783,0
Maitri,-32.06232486663304,39.22345911930537,41.58781854298694,990.4324468371193,-4.287698411556754,5505.0822619259,76.93413265377218,-34.80796700498442,1
Bharati,-13.91010961487645,8.070033722463293,42.41949491255884,996.4663590355003,3.473558546576762,467.65193634766456,73.0280752667925,-14.475011975448881,0
Bharati,-42.4260003840152,31.21319600046356,31.21319600046356,1022.9951469548646,-2.2206637307820483,1607.2191054259174,76.8645178420154,-44.61092410404765,0
Maitri,-38.58047819022748,42.84500242192223,56.97821849856123,993.3145324470626,1.6093314092939939,12093.942873818763,89.04664820044947,-41.57962835976204,0
Dakshin_Gangotri,-22.68880011776697,48.43888349604616,48.43888349604616,955.818365980479,1.6978103991442255,3429.500789127772,73.37970451013823,-26.0795219624902,0
Dakshin_Gangotri,-10.45885313877692,6.497053587689131,24.2036359262114,1020.7956707665005,-9.345927101695338,9231.259557689877,47.44004377855498,-10.91364688991516,0
Bharati,-6.427595477652254,23.540549125100497,32.12946212299629,1001.0997429595883,-5.726657160378574,1670.5416603024914,86.99320735544319,-8.075433916409288,0
Bharati,-34.975925805424346,19.421413576396652,42.61416172969035,939.894577566631,6.345756826985222,5940.015876037384,80.95810045249101,-36.33542475577211,0
Bharati,-10.93934549620528,22.51088992162816,37.33702605856107,959.3941997546289,-1.008661228123804,4237.267858419635,77.24871247008808,-12.515107790719252,0
Dakshin_Gangotri,-36.762134402056134,53.4535230857142,81.9596008757825,970.1688315819013,8.006320717610965,4850.007907170811,57.384359453149,-40.50388101805613,0
Maitri,2.393140203601998,19.488878079601385,30.19173890556214,996.7619638432291,5.240501770676351,4639.988116459648,62.51523965768964,1.0289187380299014,0
Bharati,-42.00656538129593,42.79496780130982,42.79496780130982,932.410900711642,-0.8810991684795261,11775.686783628793,64.26919111188326,-45.00221312738761,0
Maitri,-5.072817838124035,31.43410832813421,48.80926885840287,977.6177516782712,-1.2340573330347293,13709.94539532856,66.24446430874383,-7.273205421093429,0
Maitri,-34.84729160228086,21.998247961247827,34.472673156655866,995.6209771091094,6.593665664204731,6950.520722987035,67.64827475891639,-36.38716895956821,0
Bharati,5.198696821919004,20.819951408523703,20.819951408523703,923.3177516898177,8.412079736964701,4349.2064934399405,57.27423732220895,3.741300223322345,0
Maitri,-16.130189067212733,33.087716607659765,37.53391384680266,994.9351683857673,-1.1464062188292738,683.0901390803547,100.0,-18.446329229748915,0
Dakshin_Gangotri,-40.24024794112333,27.962258831701785,35.59093437693689,997.3388690378375,6.152659831296852,407.7207553099006,97.53138866030159,-42.197606059342455,1
Bharati,-32.8335771931376,10.524184944209562,41.0780188482169,963.0669492690344,4.1200742567434,11797.425458121812,79.15746591396079,-33.57027013923227,0
Bharati,-13.282281921643875,17.046077243343216,39.12053523904301,956.934254633418,4.81018919261266,125.61781227607207,74.49513918927708,-14.4755073286779,1
Dakshin_Gangotri,-9.210333735766579,33.51614882736548,45.03879719943813,962.7541288835095,0.4045837104502706,4238.651651649003,100.0,-11.556464153682162,0
Maitri,-26.06073387586694,14.36284801456956,34.07154531329195,926.5580423150253,-2.689671726283861,6621.229272446554,99.35647512133212,-27.06613323688681,0
Bharati,-24.330125785548002,45.80606352196552,45.80606352196552,973.476202117586,-4.217498358605239,20.0,63.90123893798638,-27.536550232085588,1
Bharati,-13.624704510339017,12.048006051661774,21.39894494018176,984.3919251150594,-5.217065557412636,997.6220163058306,78.71514668201075,-14.468064933955342,0
Dakshin_Gangotri,-23.0230235948377,25.182229480471012,44.19218327055464,955.6132640541377,7.643555522205769,646.2949870359062,72.26393195067817,-24.78577965847067,0
Dakshin_Gangotri,-44.40257289007563,39.82410425689361,56.47786732084829,999.4409916511686,0.04377909506782099,3337.178208258972,70.95971491400904,-47.19026018805818,0
Dakshin_Gangotri,-37.194610369602714,16.29902295626457,25.905461497228487,982.0513436131073,-4.5791024399764435,7034.731494985132,72.5179318045856,-38.335541976541236,0
Dakshin_Gangotri,-21.473200852725025,13.809020720456882,28.42593939914688,985.200354963069,4.009709704227982,10111.10787752848,73.71498391423523,-22.439832303157008,0
Dakshin_Gangotri,-6.767763752534595,36.28684689469421,54.66793194181439,971.9600667423136,-1.9154888071937428,3345.7787133451025,78.16104577316624,-9.30784303516319,0
Dakshin_Gangotri,-0.7602636375692846,43.46735753710759,58.37379093542271,994.8608789604478,-2.6039020227943923,4153.360987246882,78.24601211690708,-3.802978665166816,1
